kommune;kommunenavn;aargang;funksjon;eid_areal_m2;portefoljeareal_m2;drift_kr;energi_kr;renhold_kr;vedlikehold_kr;forvaltning_kr;drift_kr_m2;energi_kr_m2;renhold_kr_m2;ovrig_drift_kr_m2;vedlikehold_kr_m2;forvaltning_kr_m2;dv_kr_m2;fdv_kr_m2;energibruk_kwh;kwh_m2;fornybarandel;implisitt_energipris_kr_kwh;flagg_kostnad;flagg_energi
0301;Oslo - Oslove;2021;386;203960.0;2215313.0;116360000.0;10799000.0;6245000.0;52019000.0;347871000.0;570.5040203961561;52.94665620709943;30.618748774269463;486.9386154147872;255.0451068837027;157.0301803853451;825.5491272798588;982.5793076652039;26904000.0;131.9082172975093;0.9829393398751115;0.40139012786202793;renhold_urimelig_lav;implisitt_pris_utenfor
1101;Eigersund;2021;386;2012.0;49605.0;2472000.0;984000.0;758000.0;175000.0;5857000.0;1228.6282306163023;489.065606361829;376.73956262425446;362.82306163021866;86.97813121272365;118.07277492188287;1315.606361829026;1433.6791367509088;266000.0;132.20675944333996;1.0;3.6992481203007515;;implisitt_pris_utenfor
1103;Stavanger;2021;386;51731.0;654771.0;67594000.0;7262000.0;4805000.0;8765000.0;56814000.0;1306.6439852312926;140.3800429143067;92.88434401036129;1073.3795983066248;169.43418839767259;86.76926742326707;1476.0781736289653;1562.8474410522324;5436000.0;105.08205911349094;1.0;1.3359087564385577;;
1106;Haugesund;2021;386;17477.0;135720.0;5421000.0;2834000.0;778000.0;1618000.0;2390000.0;310.17909252159984;162.1559764261601;44.51564913886823;103.50746695657149;92.57881787492133;17.60978485116416;402.75791039652114;420.3676952476853;3045000.0;174.22898666819248;0.7934318555008211;0.9307060755336618;renhold_urimelig_lav;
1108;Sandnes;2021;386;14776.0;293027.0;6464000.0;2900000.0;826000.0;2362000.0;26812000.0;437.4661613427179;196.26421223605848;55.90146182999459;185.30048727666485;159.85381700054143;91.5001006733168;597.3199783432593;688.8200790165761;3040000.0;205.7390362750406;1.0;0.9539473684210527;;
1111;Sokndal;2021;386;270.0;22253.0;54000.0;0.0;0.0;0.0;933000.0;200.0;0.0;0.0;200.0;0.0;41.926931200287605;200.0;241.9269312002876;0.0;0.0;;;areal_for_lite|energi_urimelig_lav|renhold_urimelig_lav;areal_for_lite|kwh_null|kwh_urimelig_lav
1112;Lund;2021;386;2403.0;23592.0;1049000.0;167000.0;257000.0;3000.0;67000.0;436.53766125676236;69.49646275488972;106.94964627548897;260.09155222638367;1.2484394506866416;2.8399457443201084;437.786100707449;440.6260464517691;260000.0;108.19808572617562;1.0;0.6423076923076922;;
1114;Bjerkreim;2021;386;478.0;17774.0;83000.0;4000.0;1000.0;12000.0;277000.0;173.64016736401675;8.368200836820083;2.092050209205021;163.17991631799163;25.10460251046025;15.584561719365364;198.744769874477;214.32933159384234;51000.0;106.69456066945607;1.0;0.0784313725490196;areal_for_lite|drift_urimelig_lav|energi_urimelig_lav|renhold_urimelig_lav;areal_for_lite|implisitt_pris_utenfor
1119;Hå;2021;386;5739.0;88382.0;3339000.0;606000.0;539000.0;610000.0;1608000.0;581.8086774699425;105.59330893883951;93.91880118487542;382.29656734622756;106.29029447638962;18.193749858568488;688.0989719463321;706.2927218049006;675000.0;117.61630946157867;1.0;0.8977777777777778;;
1120;Klepp;2021;386;4252.0;88416.0;3028000.0;873000.0;922000.0;69000.0;2884000.0;712.1354656632174;205.31514581373472;216.83913452492945;289.98118532455317;16.227657572906868;32.61853058269996;728.3631232361241;760.981653818824;843000.0;198.2596425211665;1.0;1.0355871886120998;;
1121;Time;2021;386;7409.0;87156.0;2087000.0;779000.0;1130000.0;193000.0;7226000.0;281.68443784586316;105.14239438520718;152.51720880010797;24.02483466054798;26.049399379133487;82.9088071962917;307.73383722499665;390.64264442128837;1009000.0;136.1857200701849;0.9781962338949455;0.7720515361744301;;
1122;Gjesdal;2021;386;5417.0;62152.0;0.0;0.0;0.0;0.0;2981000.0;0.0;0.0;0.0;0.0;0.0;47.96305830866263;0.0;47.96305830866263;482000.0;88.97913974524644;1.0;0.0;drift_null|drift_urimelig_lav|energi_urimelig_lav|renhold_urimelig_lav;implisitt_pris_utenfor
