kommune;kommunenavn;aargang;funksjon;eid_areal_m2;portefoljeareal_m2;drift_kr;energi_kr;renhold_kr;vedlikehold_kr;forvaltning_kr;drift_kr_m2;energi_kr_m2;renhold_kr_m2;ovrig_drift_kr_m2;vedlikehold_kr_m2;forvaltning_kr_m2;dv_kr_m2;fdv_kr_m2;energibruk_kwh;kwh_m2;fornybarandel;implisitt_energipris_kr_kwh;flagg_kostnad;flagg_energi
0301;Oslo - Oslove;2022;221;294916.0;2333925.0;358832000.0;102079000.0;75813000.0;192278000.0;485961000.0;1216.726118623608;346.1290672598299;257.0664189125039;613.5306324512743;651.9754777631597;208.21620232012597;1868.7015963867677;2076.917798706894;42372000.0;143.67480909818389;1.0;2.4091145095817996;;
1101;Eigersund;2022;221;4063.0;49539.0;3717000.0;1283000.0;1346000.0;262000.0;9466000.0;914.8412503076545;315.7765198129461;331.28230371646566;267.78242677824267;64.48437115431946;191.08177395587316;979.3256214619739;1170.407395417847;436000.0;107.30986955451637;1.0;2.9426605504587156;;
1103;Stavanger;2022;221;74986.0;681196.0;66986000.0;17513000.0;17113000.0;15599000.0;69252000.0;893.3134185047876;233.55026271570694;228.2159336409463;431.5472221481343;208.02549809297736;101.66237030164592;1101.3389165977649;1203.0012868994108;9300000.0;124.02315098818445;1.0;1.8831182795698926;;
1106;Haugesund;2022;221;4138.0;135720.0;2032000.0;1080000.0;473000.0;435000.0;3028000.0;491.0584823586274;260.9956500724988;114.30642822619623;115.75640405993234;105.12324794586758;22.310639552018863;596.181730304495;618.4923698565138;608000.0;146.9308844852586;1.0;1.776315789473684;;
1108;Sandnes;2022;221;29348.0;315523.0;26864000.0;3171000.0;8165000.0;1507000.0;29226000.0;915.3605015673982;108.04824860297124;278.2131661442006;529.0990868202263;51.34932533733134;92.62716188677211;966.7098269047294;1059.3369887915014;3926000.0;133.77402207986916;0.9701986754966887;0.8076923076923077;;
1111;Sokndal;2022;221;140.0;22443.0;0.0;0.0;0.0;15000.0;877000.0;0.0;0.0;0.0;0.0;107.14285714285714;39.076772267522166;107.14285714285714;146.2196294103793;0.0;0.0;;;areal_for_lite|drift_null|drift_urimelig_lav|energi_urimelig_lav|renhold_urimelig_lav;areal_for_lite|kwh_null|kwh_urimelig_lav
1112;Lund;2022;221;1071.0;23592.0;789000.0;322000.0;132000.0;23000.0;421000.0;736.6946778711484;300.65359477124184;123.24929971988796;312.79178338001867;21.475256769374415;17.845032214309935;758.1699346405229;776.0149668548329;128000.0;119.51447245564893;1.0;2.515625;;
1114;Bjerkreim;2022;221;2088.0;17774.0;1368000.0;327000.0;318000.0;78000.0;406000.0;655.1724137931035;156.60919540229884;152.29885057471265;346.264367816092;37.35632183908046;22.842354000225047;692.528735632184;715.371089632409;127000.0;60.82375478927203;1.0;2.574803149606299;;kwh_uteligger
1119;Hå;2022;221;11742.0;88908.0;10283000.0;2895000.0;2932000.0;1019000.0;3283000.0;875.7451882132516;246.55084312723557;249.70192471469937;379.49242037131665;86.78249020609776;36.92581095064561;962.5276784193494;999.453489369995;1514000.0;128.93885198432974;1.0;1.9121532364597096;;
1120;Klepp;2022;221;9763.0;89364.0;6712000.0;2213000.0;2010000.0;839000.0;2338000.0;687.4935982792175;226.6721294684011;205.87934036669057;254.94212844412579;85.93669978490219;26.162660579204154;773.4302980641196;799.5929586433238;1472000.0;150.7733278705316;0.9748641304347826;1.5033967391304346;;
1121;Time;2022;221;8458.0;87088.0;6118000.0;1840000.0;2331000.0;481000.0;8181000.0;723.3388507921494;217.54551903523293;275.59706786474345;230.19626389217308;56.86923622605817;93.93946353114092;780.2080870182076;874.1475505493486;1081000.0;127.80799243319933;1.0;1.7021276595744683;;
1122;Gjesdal;2022;221;8583.0;57501.0;7367000.0;1534000.0;2380000.0;773000.0;3284000.0;858.324595129908;178.7253873936852;277.29232203192356;402.3068857042992;90.06174997087265;57.11205022521347;948.3863451007807;1005.4983953259941;950000.0;110.68391005475941;1.0;1.6147368421052632;;
