kommune;kommunenavn;aargang;funksjon;eid_areal_m2;portefoljeareal_m2;drift_kr;energi_kr;renhold_kr;vedlikehold_kr;forvaltning_kr;drift_kr_m2;energi_kr_m2;renhold_kr_m2;ovrig_drift_kr_m2;vedlikehold_kr_m2;forvaltning_kr_m2;dv_kr_m2;fdv_kr_m2;energibruk_kwh;kwh_m2;fornybarandel;implisitt_energipris_kr_kwh;flagg_kostnad;flagg_energi
0301;Oslo - Oslove;2024;222;1102824.0;2304158.0;1325274000.0;178757000.0;224957000.0;277785000.0;384471000.0;1201.7094296098016;162.09023379977222;203.9826844537297;835.6365113562998;251.88516027942808;166.8596511176751;1453.5945898892298;1620.454241006905;147785000.0;134.00597012759968;1.0;1.2095747200324798;;
1101;Eigersund;2024;222;31969.0;49955.0;20320000.0;3359000.0;8710000.0;1111000.0;12256000.0;635.6157527604868;105.07053708279896;272.45143732991335;258.0937783477744;34.75241640339078;245.34080672605344;670.3681691638775;915.7089758899309;2645000.0;82.7364008883606;1.0;1.2699432892249527;;
1103;Stavanger;2024;222;283011.0;630781.0;190605000.0;47316000.0;58054000.0;45940000.0;114272000.0;673.4897230142998;167.18784782216946;205.12983594277253;301.1720392493578;162.3258459918519;181.1595466572392;835.8155690061517;1016.9751156633909;30216000.0;106.76616809947316;1.0;1.5659253375694997;;
1106;Haugesund;2024;222;64058.0;140918.0;28656000.0;10774000.0;10398000.0;5710000.0;4248000.0;447.3445939617222;168.19132661025947;162.32164600830498;116.83162134315776;89.13796871585126;30.145190820193303;536.4825626775735;566.6277534977668;8814000.0;137.59405538730525;0.7013841615611527;1.2223734967097801;;
1108;Sandnes;2024;222;170883.0;326683.0;112594000.0;18991000.0;31877000.0;12271000.0;34504000.0;658.8952675222228;111.13451893985943;186.54283925258804;361.21790932977535;71.80936664267364;105.6192088354766;730.7046341648964;836.323843000373;18143000.0;106.17205924521456;0.9343548475996252;1.0467397894504769;;
1111;Sokndal;2024;222;8856.0;22443.0;6082000.0;1904000.0;1441000.0;407000.0;664000.0;686.76603432701;214.9954832881662;162.71454381210478;309.0560072267389;45.95754290876242;29.58606246936684;732.7235772357724;762.3096397051393;1759000.0;198.62240289069558;1.0;1.0824332006822057;;
1112;Lund;2024;222;8350.0;23592.0;7123000.0;1591000.0;1631000.0;234000.0;660000.0;853.0538922155689;190.53892215568862;195.32934131736528;467.18562874251495;28.023952095808383;27.97558494404883;881.0778443113772;909.0534292554261;1261000.0;151.01796407185628;1.0;1.2616970658207771;;
1114;Bjerkreim;2024;222;9933.0;18151.0;6902000.0;1191000.0;1940000.0;0.0;0.0;694.8555320648344;119.90335246149199;195.30856740159066;379.64361220175175;0.0;0.0;694.8555320648344;694.8555320648344;936000.0;94.23135004530353;1.0;1.2724358974358974;;
1119;Hå;2024;222;42225.0;87311.0;24447000.0;5347000.0;7698000.0;3455000.0;3996000.0;578.9698046181172;126.63114268798105;182.30905861456483;270.02960331557136;81.8235642391948;45.76742907537424;660.793368857312;706.5607979326862;4792000.0;113.48727057430432;0.8098914858096828;1.1158180300500835;;
1120;Klepp;2024;222;52328.0;87430.0;31335000.0;5645000.0;11965000.0;5286000.0;6440000.0;598.8189879223361;107.87723589665188;228.65387555419662;262.28787647148755;101.0166641186363;73.65892714171338;699.8356520409724;773.4945791826858;5350000.0;102.23971869744688;0.934392523364486;1.0551401869158878;;
1121;Time;2024;222;48858.0;91820.0;25161000.0;5460000.0;10068000.0;1033000.0;9212000.0;514.9821932948545;111.75242539604568;206.06656023578535;197.16320766302346;21.14290392566212;100.32672620344151;536.1250972205166;636.4518234239581;4467000.0;91.42822055753408;1.0;1.2222968435191404;;
