kommune;kommunenavn;aargang;funksjon;eid_areal_m2;portefoljeareal_m2;drift_kr;energi_kr;renhold_kr;vedlikehold_kr;forvaltning_kr;drift_kr_m2;energi_kr_m2;renhold_kr_m2;ovrig_drift_kr_m2;vedlikehold_kr_m2;forvaltning_kr_m2;dv_kr_m2;fdv_kr_m2;energibruk_kwh;kwh_m2;fornybarandel;implisitt_energipris_kr_kwh;flagg_kostnad;flagg_energi
0301;Oslo - Oslove;2023;221;292667.0;2301233.0;717246000.0;68651000.0;77146000.0;246263000.0;292785000.0;2450.723860223394;234.57034786976325;263.59651071012445;1952.557001643506;841.4443719312393;127.2296199472196;3292.168232154633;3419.397852101853;41940000.0;143.30279806059445;1.0;1.63688602765856;DV_uteligger_hoy;
1101;Eigersund;2023;221;4063.0;46878.0;4035000.0;746000.0;1597000.0;239000.0;9696000.0;993.1085404873246;183.6081713019936;393.05931577651984;416.44105340881123;58.8235294117647;206.83476257519519;1051.9320698990894;1258.7668324742845;439000.0;108.04824021658872;1.0;1.6993166287015946;;
1103;Stavanger;2023;221;72582.0;643220.0;68746000.0;12865000.0;26344000.0;16420000.0;101469000.0;947.1494309883993;177.24780248546472;362.9550026177289;406.9466258852057;226.22688820919788;157.75162463853735;1173.3763191975972;1331.1279438361346;8545000.0;117.7289135047257;1.0;1.505558806319485;;
1106;Haugesund;2023;221;4138.0;135720.0;2389000.0;824000.0;611000.0;428000.0;3174000.0;577.3320444659256;199.13001449975835;147.65587240212662;230.5461575640406;103.43160947317544;23.386383731211318;680.763653939101;704.1500376703124;594000.0;143.54760753987435;1.0;1.387205387205387;;
1108;Sandnes;2023;221;29348.0;322126.0;23842000.0;2006000.0;7765000.0;4293000.0;33685000.0;812.3892599154968;68.35218754259235;264.58361728226794;479.4534550906365;146.27913316069237;104.57088220137462;958.6683930761892;1063.2392752775638;4038000.0;137.5902957612103;0.967062902426944;0.4967805844477464;;implisitt_pris_utenfor
1111;Sokndal;2023;221;140.0;22443.0;0.0;0.0;0.0;0.0;850000.0;0.0;0.0;0.0;0.0;0.0;37.87372454662924;0.0;37.87372454662924;0.0;0.0;;;areal_for_lite|drift_null|drift_urimelig_lav|energi_urimelig_lav|renhold_urimelig_lav;areal_for_lite|kwh_null|kwh_urimelig_lav
1112;Lund;2023;221;1071.0;23592.0;779000.0;197000.0;133000.0;9000.0;87000.0;727.3576097105508;183.94024276377218;124.18300653594771;419.234360410831;8.403361344537815;3.6876907426246186;735.7609710550887;739.4486617977133;142000.0;132.58636788048554;1.0;1.3873239436619718;;
1114;Bjerkreim;2023;221;2088.0;18151.0;1464000.0;219000.0;352000.0;22000.0;766000.0;701.1494252873563;104.88505747126437;168.5823754789272;427.68199233716473;10.53639846743295;42.20153159605531;711.6858237547892;753.8873553508446;140000.0;67.04980842911877;1.0;1.5642857142857145;;kwh_uteligger
1119;Hå;2023;221;11742.0;87311.0;9843000.0;2408000.0;3361000.0;1395000.0;2301000.0;838.2728666326009;205.0757962868336;286.23743825583375;346.95963208993356;118.80429228410833;26.354067643252282;957.0771589167092;983.4312265599615;1507000.0;128.3427014137285;1.0;1.5978765759787659;;
1120;Klepp;2023;221;10918.0;90439.0;9353000.0;2163000.0;2362000.0;1909000.0;2465000.0;856.658728704891;198.11320754716982;216.339989008976;442.2055321487452;174.8488734200403;27.25594046816086;1031.5076021249313;1058.763542593092;1672000.0;153.14160102582892;0.9694976076555024;1.2936602870813396;;
1121;Time;2023;221;8458.0;88298.0;6823000.0;1547000.0;2719000.0;390000.0;8583000.0;806.6918893355403;182.90375975407898;321.4707968786947;302.31733270276663;46.11019153464176;97.20491970373055;852.8020808701821;950.0070005739126;1089000.0;128.75384251596122;1.0;1.4205693296602386;;
1122;Gjesdal;2023;221;8583.0;57995.0;7400000.0;1539000.0;2449000.0;581000.0;3787000.0;862.1694046370733;179.30793428871024;285.33146918326923;397.5300011650938;67.69194920191076;65.29873264936633;929.8613538389841;995.1600864883504;985000.0;114.76173831993475;1.0;1.5624365482233504;;
1124;Sola;2023;221;9291.0;185461.0;11082000.0;2985000.0;4451000.0;1878000.0;19456000.0;1192.7671940587666;321.2786567646109;479.065762565924;392.4227747282316;202.13109460768484;104.90615277605535;1394.8982886664514;1499.8044414425067;1931000.0;207.83553976966957;0.9528741584671155;1.5458311755567065;;
1127;Randaberg;2023;221;6020.0;71912.0;6116000.0;1317000.0;2392000.0;629000.0;3517000.0;1015.9468438538206;218.77076411960132;397.3421926910299;399.83388704318935;104.48504983388705;48.906997441317166;1120.4318936877075;1169.3388911290247;169000.0;28.07308970099668;1.0;7.792899408284023;;kwh_urimelig_lav|implisitt_pris_utenfor
1130;Strand;2023;221;2978.0;67525.0;4472000.0;644000.0;1489000.0;616000.0;4807000.0;1501.6789791806582;216.252518468771;500.0;785.4264607118872;206.85023505708529;71.1884487226953;1708.5292142377434;1779.7176629604387;395000.0;132.63935527199462;1.0;1.6303797468354433;;
1133;Hjelmeland;2023;221;2807.0;26169.0;3468000.0;381000.0;1428000.0;636000.0;2457000.0;1235.482721767011;135.73209832561454;508.7281795511222;591.0224438902743;226.57641610260063;93.88971684053651;1462.0591378696117;1555.9488547101482;290000.0;103.31314570716067;1.0;1.313793103448276;;
1134;Suldal;2023;221;2634.0;38732.0;4068000.0;989000.0;1324000.0;625000.0;1364000.0;1544.4191343963553;375.4745634016705;502.6575550493546;666.2870159453303;237.2817008352316;35.21635856655995;1781.700835231587;1816.9171937981469;470000.0;178.43583902809416;1.0;2.104255319148936;;
1135;Sauda;2023;221;1865.0;26048.0;2567000.0;497000.0;1182000.0;61000.0;545000.0;1376.4075067024128;266.48793565683644;633.7801608579089;476.1394101876676;32.707774798927616;20.922911547911546;1409.1152815013404;1430.038193049252;285000.0;152.81501340482575;1.0;1.7438596491228067;;
1144;Kvitsøy;2023;221;340.0;6644.0;536000.0;74000.0;130000.0;25000.0;191000.0;1576.4705882352941;217.64705882352942;382.3529411764706;976.4705882352941;73.52941176470588;28.747742323901264;1650.0;1678.7477423239013;48000.0;141.1764705882353;1.0;1.5416666666666665;areal_for_lite;areal_for_lite
1145;Bokn;2023;221;573.0;11283.0;230000.0;59000.0;-10000.0;9000.0;483000.0;401.3961605584642;102.96684118673647;-17.452006980802793;315.88132635253055;15.706806282722512;42.80776389258176;417.10296684118674;459.9107307337685;90000.0;157.06806282722513;1.0;0.6555555555555556;renhold_urimelig_lav;
1146;Tysvær;2023;221;4668.0;76188.0;8116000.0;1368000.0;3007000.0;672000.0;6535000.0;1738.6461011139675;293.05912596401026;644.1730934018851;801.413881748072;143.95886889460155;85.77466267653699;1882.604970008569;1968.379632685106;826000.0;176.94944301628107;0.9515738498789347;1.6561743341404358;;
1149;Karmøy;2023;221;5108.0;189453.0;4732000.0;1476000.0;1560000.0;779000.0;7810000.0;926.3899765074393;288.9584964761159;305.4032889584965;332.0281910728269;152.50587314017227;41.22394472507693;1078.8958496476116;1120.1197943726886;1025000.0;200.66562255285825;0.9278048780487805;1.4400000000000002;;
