kommune;kommunenavn;aargang;funksjon;eid_areal_m2;portefoljeareal_m2;drift_kr;energi_kr;renhold_kr;vedlikehold_kr;forvaltning_kr;drift_kr_m2;energi_kr_m2;renhold_kr_m2;ovrig_drift_kr_m2;vedlikehold_kr_m2;forvaltning_kr_m2;dv_kr_m2;fdv_kr_m2;energibruk_kwh;kwh_m2;fornybarandel;implisitt_energipris_kr_kwh;flagg_kostnad;flagg_energi
0301;Oslo - Oslove;2022;222;1117913.0;2333925.0;998172000.0;224736000.0;204262000.0;655107000.0;485961000.0;892.8888026170193;201.03174397292096;182.7172597509824;509.139798893116;586.0089291384929;208.21620232012597;1478.8977317555123;1687.1139340756383;147847000.0;132.2526887154904;1.0;1.5200578976915322;DV_uteligger_hoy;
1101;Eigersund;2022;222;31112.0;49539.0;21415000.0;6910000.0;7403000.0;819000.0;9466000.0;688.3196194394446;222.1007971200823;237.9467729493443;228.272049370018;26.32424787863204;191.08177395587316;714.6438673180767;905.7256412739498;2877000.0;92.4723579326305;1.0;2.4018074383037886;;
1103;Stavanger;2022;222;274738.0;681196.0;174374000.0;69081000.0;38857000.0;43542000.0;69252000.0;634.6919610683633;251.44319315129323;141.43292882673674;241.81583909033333;158.48553894983584;101.66237030164592;793.1775000181991;894.839870319845;34233000.0;124.60234841922122;1.0;2.0179651213741128;;
1106;Haugesund;2022;222;63164.0;135720.0;30221000.0;13225000.0;9143000.0;5612000.0;3028000.0;478.4529162180989;209.37559369260973;144.7501741498322;124.32714837565702;88.84807801912481;22.310639552018863;567.3009942372238;589.6116337892427;8822000.0;139.66816541067698;0.712650192700068;1.4990931761505328;;
1108;Sandnes;2022;222;170026.0;315523.0;109667000.0;30247000.0;31169000.0;5938000.0;29226000.0;645.0013527342877;177.89632173902814;183.3190217966664;283.78600919859315;34.924070436286215;92.62716188677211;679.9254231705739;772.552585057346;18152000.0;106.76014256643101;0.9204495372410754;1.6663177611282503;;
1111;Sokndal;2022;222;8856.0;22443.0;7212000.0;3484000.0;1985000.0;497000.0;877000.0;814.3631436314363;393.4056007226739;224.14182475158086;196.81571815718158;56.12014453477868;39.076772267522166;870.483288166215;909.5600604337371;1628000.0;183.83017163504968;1.0;2.14004914004914;;
1112;Lund;2022;222;8350.0;23592.0;7319000.0;3026000.0;1281000.0;43000.0;421000.0;876.5269461077844;362.3952095808383;153.4131736526946;360.7185628742515;5.149700598802395;17.845032214309935;881.6766467065868;899.5216789208968;1188000.0;142.2754491017964;1.0;2.547138047138047;;
1114;Bjerkreim;2022;222;9933.0;17774.0;6925000.0;2524000.0;1624000.0;30000.0;406000.0;697.1710460082553;254.1024866606262;163.4954193093728;279.5731400382563;3.020235578375113;22.842354000225047;700.1912815866305;723.0336355868556;984000.0;99.06372697070371;1.0;2.565040650406504;;
1119;Hå;2022;222;43822.0;88908.0;24216000.0;6169000.0;7855000.0;2168000.0;3283000.0;552.599151111314;140.77404043631054;179.24786636849072;232.5772443065127;49.47286750947013;36.92581095064561;602.0720186207841;638.9978295714297;5126000.0;116.97320980329515;0.8499804916113929;1.2034724931720642;;
1120;Klepp;2022;222;48483.0;89364.0;30130000.0;8171000.0;8129000.0;3552000.0;2338000.0;621.4549429697007;168.53330033207516;167.66701730503476;285.2546253325908;73.26279314398862;26.162660579204154;694.7177361136893;720.8803966928934;5124000.0;105.68652929892953;0.9408665105386417;1.5946526151444183;;
1121;Time;2022;222;49058.0;87088.0;28896000.0;7512000.0;11312000.0;2987000.0;8181000.0;589.0170818215174;153.12487259977985;230.58420644950874;205.3080027722288;60.88711321293163;93.93946353114092;649.904195034449;743.84365856559;4684000.0;95.47882098740267;0.9997865072587532;1.6037574722459436;;
1122;Gjesdal;2022;222;32551.0;57501.0;19164000.0;5991000.0;6756000.0;2141000.0;3284000.0;588.7376731897638;184.04964517219133;207.5512273048447;197.13680071272773;65.77370894903382;57.11205022521347;654.5113821387976;711.623432364011;3127000.0;96.0646370311204;1.0;1.9158938279501119;;
1124;Sola;2022;222;79392.0;185461.0;42267000.0;21243000.0;9626000.0;6257000.0;13526000.0;532.38361547763;267.5710399032648;121.24647319629182;143.56610237807337;78.81146715034261;72.93177541369883;611.1950826279726;684.1268580416714;8399000.0;105.79151551793632;0.9404691034646981;2.5292296701988333;;
1127;Randaberg;2022;222;30118.0;66126.0;24084000.0;10091000.0;7124000.0;2025000.0;98000.0;799.6546915465834;335.048808021781;236.53629059034463;228.0695929344578;67.23554020851319;1.4820191755134138;866.8902317550966;868.37225093061;6059000.0;201.17537685105253;1.0;1.6654563459316718;;
1130;Strand;2022;222;38567.0;62752.0;35850000.0;13970000.0;6995000.0;1050000.0;4288000.0;929.5511706899681;362.22677418518424;181.37267612207327;385.9517203827106;27.22534809552208;68.33248342682305;956.7765187854902;1025.1090022123133;5481000.0;142.11631705862524;1.0;2.548804962598066;;
1133;Hjelmeland;2022;222;11589.0;26169.0;7825000.0;1884000.0;3384000.0;2083000.0;1338000.0;675.2092501510052;162.5679523686254;292.00103546466477;220.64026231771507;179.73940805936664;51.12919867018228;854.948658210372;906.0778568805542;1483000.0;127.9661748209509;1.0;1.270397842211733;;
1134;Suldal;2022;222;11270.0;36909.0;11796000.0;5013000.0;3255000.0;1848000.0;1262000.0;1046.6725820763088;444.8092280390417;288.8198757763975;313.04347826086956;163.9751552795031;34.19220244384839;1210.6477373558118;1244.8399397996602;2043000.0;181.27772848269743;1.0;2.4537444933920707;;
1135;Sauda;2022;222;13153.0;26048.0;9466000.0;4071000.0;3253000.0;731000.0;114000.0;719.6837223447122;309.51113814338936;247.3200030411313;162.8525811601916;55.576674522922524;4.3765356265356266;775.2603968676348;779.6369324941704;1806000.0;137.30707823310271;1.0;2.2541528239202657;;
1144;Kvitsøy;2022;222;1770.0;6644.0;1670000.0;561000.0;445000.0;138000.0;203000.0;943.5028248587571;316.9491525423729;251.41242937853107;375.1412429378531;77.96610169491525;30.553883202889825;1021.4689265536723;1052.022809756562;220000.0;124.29378531073446;1.0;2.55;;
1145;Bokn;2022;222;2450.0;11283.0;2163000.0;1101000.0;679000.0;18000.0;439000.0;882.8571428571429;449.38775510204084;277.14285714285717;156.3265306122449;7.346938775510204;38.90809181955154;890.204081632653;929.1121734522045;295000.0;120.40816326530613;1.0;3.7322033898305085;;implisitt_pris_utenfor
1146;Tysvær;2022;222;28476.0;65010.0;22343000.0;6219000.0;8754000.0;1989000.0;5640000.0;784.6256496698975;218.3944374209861;307.4167720185419;258.8144402303694;69.84829329962074;86.75588371019843;854.4739429695181;941.2298266797166;3081000.0;108.19637589549095;0.9133398247322297;2.0185004868549172;;
1149;Karmøy;2022;222;108000.0;186330.0;65283000.0;17718000.0;21003000.0;8965000.0;6726000.0;604.4722222222222;164.05555555555554;194.47222222222223;245.94444444444446;83.00925925925925;36.097246820157785;687.4814814814815;723.5787283016393;10789000.0;99.89814814814815;0.8747798683844656;1.6422281953841873;;
1151;Utsira;2022;222;900.0;3280.0;701000.0;145000.0;149000.0;43000.0;94000.0;778.8888888888889;161.11111111111111;165.55555555555554;452.22222222222223;47.77777777777778;28.658536585365855;826.6666666666666;855.3252032520325;98000.0;108.88888888888889;1.0;1.4795918367346939;;
1160;Vindafjord;2022;222;24906.0;56584.0;13943000.0;4991000.0;5136000.0;1740000.0;2607000.0;559.8249417810969;200.39347948285553;206.21536979041196;153.21609250782944;69.86268369067695;46.07309486780716;629.6876254717739;675.7607203395811;2926000.0;117.48173130972457;1.0;1.7057416267942582;;
1505;Kristiansund;2022;222;54303.0;115530.0;32141000.0;6625000.0;12853000.0;3597000.0;8716000.0;591.8825847559067;122.00062611642082;236.6904222602803;233.19153637920556;66.2394342853986;75.44360772093829;658.1220190413053;733.5656267622436;6728000.0;123.89739056774027;1.0;0.9846908442330559;;
1506;Molde;2022;222;76732.0;164145.0;42524000.0;7775000.0;14030000.0;1740000.0;11704000.0;554.188604493562;101.32669551165094;182.84418495542928;270.0177240264818;22.676327998748892;71.3028115385787;576.8649324923109;648.1677440308896;7149000.0;93.16843038106657;1.0;1.0875646943628479;;
1507;Ålesund (2020-2023);2022;222;149600.0;252510.0;67848000.0;8564000.0;23368000.0;26978000.0;16571000.0;453.52941176470586;57.24598930481283;156.20320855614975;240.08021390374333;180.3342245989305;65.62512375747495;633.8636363636364;699.4887601211113;15634000.0;104.50534759358288;1.0;0.547780478444416;;
1511;Vanylven;2022;222;9203.0;23336.0;4713000.0;799000.0;1285000.0;297000.0;0.0;512.1156144735412;86.81951537542106;139.62838204933175;285.66771704878846;32.272085189612085;0.0;544.3876996631533;544.3876996631533;1196000.0;129.95762251439749;1.0;0.6680602006688963;;
1514;Sande;2022;222;9600.0;23289.0;3736000.0;722000.0;1357000.0;384000.0;1029000.0;389.1666666666667;75.20833333333333;141.35416666666666;172.60416666666666;40.0;44.18394950405771;429.1666666666667;473.3506161707244;1046000.0;108.95833333333333;1.0;0.6902485659655831;;
1515;Herøy (Møre og Romsdal);2022;222;25484.0;47224.0;12451000.0;2599000.0;4326000.0;3298000.0;2863000.0;488.5810704755925;101.985559566787;169.7535708679956;216.84194004080993;129.41453460995135;60.62595290530239;617.9956050855438;678.6215579908462;3634000.0;142.59927797833936;1.0;0.7151898734177214;;
1516;Ulstein;2022;222;19820.0;51946.0;9831000.0;1879000.0;4673000.0;2908000.0;5745000.0;496.0141271442987;94.80322906155399;235.77194752774975;165.43895055499496;146.7204843592331;110.59561852693182;642.7346115035318;753.3302300304637;2412000.0;121.69525731584258;1.0;0.7790215588723052;;
1517;Hareid;2022;222;12149.0;35472.0;5200000.0;832000.0;2084000.0;651000.0;5594000.0;428.0187669767059;68.48300271627295;171.53675199604905;187.9990122643839;53.58465717342991;157.701849345963;481.6034241501358;639.3052734960988;;;;;;kwh_mangler
1520;Ørsta;2022;222;27475.0;65716.0;15235000.0;1984000.0;6263000.0;1416000.0;3265000.0;554.5040946314832;72.21110100090992;227.95268425841675;254.3403093721565;51.53776160145587;49.68348651774301;606.041856232939;655.7253427506821;3105000.0;113.01182893539581;1.0;0.6389694041867955;;
1525;Stranda;2022;222;10906.0;32077.0;7265000.0;858000.0;2313000.0;411000.0;98000.0;666.1470750045846;78.67229048230332;212.08509077571978;375.38969374656153;37.68567760865579;3.055148548804439;703.8327526132405;706.887901162045;;;;;;kwh_mangler
1528;Sykkylven;2022;222;17882.0;29485.0;6893000.0;408000.0;2524000.0;572000.0;1337000.0;385.47142377810087;22.816239794206464;141.1475226484733;221.5076613354211;31.98747343697573;45.345090724097;417.4588972150766;462.8039879391736;1921000.0;107.42646236438877;1.0;0.21238938053097345;energi_urimelig_lav;implisitt_pris_utenfor
1531;Sula;2022;222;26659.0;57114.0;6608000.0;843000.0;2526000.0;429000.0;5167000.0;247.8712629881091;31.621591207472147;94.75224126936494;121.49743051127199;16.09212648636483;90.46818643414925;263.9633894744739;354.43157590862313;1994000.0;74.79650399489853;1.0;0.4227683049147442;energi_urimelig_lav;implisitt_pris_utenfor
1532;Giske;2022;222;22019.0;41930.0;13821000.0;1305000.0;5580000.0;796000.0;2426000.0;627.6851809800627;59.26699668468141;253.4175030655343;315.000681229847;36.15059721149916;57.85833532077272;663.8357781915619;721.6941135123346;1830000.0;83.11004132794405;1.0;0.7131147540983607;;
1535;Vestnes;2022;222;15667.0;43894.0;6466000.0;1686000.0;2561000.0;932000.0;6378000.0;412.7146230931257;107.61473160145529;163.46460713601837;141.635284355652;59.48809599795749;145.30459743928554;472.20271909108317;617.5073165303687;2036000.0;129.95468181528054;1.0;0.8280943025540275;;
1539;Rauma;2022;222;16943.0;52539.0;9016000.0;2372000.0;3737000.0;388000.0;2108000.0;532.1371657911822;139.99881957150447;220.56306439237443;171.57528182730331;22.90031281355132;40.12257561049887;555.0374786047336;595.1600542152324;1945000.0;114.79667119164256;0.9984575835475579;1.2195372750642675;;
1547;Aukra;2022;222;12100.0;26386.0;6355000.0;1771000.0;2316000.0;501000.0;577000.0;525.2066115702479;146.36363636363637;191.40495867768595;187.43801652892563;41.40495867768595;21.86765709088153;566.6115702479339;588.4792273388153;1458000.0;120.49586776859505;1.0;1.2146776406035666;;
1554;Averøy;2022;222;11852.0;21461.0;8464000.0;1649000.0;3032000.0;880000.0;1036000.0;714.1410732365846;139.13263584205197;255.82180222747215;319.1866351670604;74.24907188660141;48.273612599599275;788.390145123186;836.6637577227852;1535000.0;129.51400607492405;0.9908794788273616;1.0742671009771987;;
1557;Gjemnes;2022;222;5771.0;18282.0;3173000.0;572000.0;1240000.0;258000.0;542000.0;549.8180557962224;99.11627101022353;214.86744065153354;235.83434413446543;44.70629007104488;29.64664697516683;594.5243458672674;624.1709928424342;656000.0;113.67180731242419;1.0;0.8719512195121951;;
1560;Tingvoll;2022;222;10449.0;26517.0;5322000.0;1550000.0;1818000.0;476000.0;1662000.0;509.3310364628194;148.33955402430854;173.9879414298019;187.00354100870896;45.55459852617475;62.67677339065505;554.8856349889942;617.5624083796492;1228000.0;117.52320796248445;1.0;1.262214983713355;;
1563;Sunndal;2022;222;17047.0;48587.0;11689000.0;1667000.0;3177000.0;1049000.0;3003000.0;685.692497213586;97.78846717897578;186.3671027160204;401.5369273185898;61.53575409162902;61.806656101426306;747.2282513052149;809.0349074066412;2533000.0;148.58919457969145;1.0;0.6581129095933675;;
1566;Surnadal;2022;222;13750.0;33305.0;9261000.0;2085000.0;3381000.0;277000.0;1147000.0;673.5272727272727;151.63636363636363;245.8909090909091;276.0;20.145454545454545;34.43927338237502;693.6727272727272;728.1120006551023;2060000.0;149.8181818181818;1.0;1.012135922330097;;
1573;Smøla;2022;222;3996.0;15864.0;3537000.0;475000.0;1117000.0;147000.0;0.0;885.1351351351351;118.86886886886887;279.52952952952955;486.73673673673676;36.786786786786784;0.0;921.9219219219219;921.9219219219219;290000.0;72.57257257257257;1.0;1.6379310344827587;;
1576;Aure;2022;222;7565.0;24457.0;6045000.0;1306000.0;2779000.0;513000.0;0.0;799.074686054197;172.63714474553868;367.349636483807;259.0879048248513;67.81229345670853;0.0;866.8869795109055;866.8869795109055;1235000.0;163.25181758096497;0.8510121457489879;1.0574898785425102;;
1577;Volda;2022;222;25914.0;48341.0;12732000.0;1986000.0;5316000.0;1874000.0;12401000.0;491.3174345913406;76.63811067376707;205.14007872192636;209.53924519564714;72.31612255923439;256.53172255435345;563.633557150575;820.1652797049285;2638000.0;101.79825576908235;1.0;0.7528430629264594;;
1578;Fjord;2022;222;11888.0;31324.0;4846000.0;827000.0;1991000.0;266000.0;0.0;407.6379542395693;69.56594885598923;167.47981157469718;170.5921938088829;22.37550471063257;0.0;430.0134589502019;430.0134589502019;1339000.0;112.63458950201884;1.0;0.6176250933532487;;
